date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
2025-01-21,2,1011726,TZ1601,436.0,66.2156,48.68616,138.70642,142.9581,613.3394,456.59802,132.65169,97.12643,133.95625,final
2025-02-01,2,1011726,TZ1601,436.0,51.004585,42.217354,159.73853,139.9013,564.00226,452.88907,118.61017,113.69016,124.266396,final
2025-02-11,2,1011726,TZ1601,436.0,27.692661,48.153362,144.91284,139.05688,488.53668,455.27203,61.50629,104.06503,107.22717,final
2025-02-21,2,1011726,TZ1601,436.0,4.938073,36.769726,83.63532,127.14044,393.58487,438.94525,23.792526,67.07661,89.78244,final
2025-03-01,2,1011726,TZ1601,436.0,46.58486,58.35864,79.21559,143.28172,392.92432,443.4062,81.41725,56.794315,88.741936,final
2025-03-11,2,1011726,TZ1601,436.0,62.02064,53.29824,113.54358,148.4266,400.7523,443.23877,114.96169,77.26403,90.52146,final
2025-03-21,2,1011726,TZ1601,436.0,57.098625,66.48357,165.70413,178.14044,388.04587,448.23898,86.871185,93.20942,86.71934,final
2025-04-01,2,1011726,TZ1601,436.0,94.15367,73.16751,213.27293,192.94931,452.22705,476.13235,126.84767,110.26709,95.03145,final
2025-04-11,2,1011726,TZ1601,436.0,113.94266,54.792736,265.19495,194.4438,523.65137,481.92728,198.92493,135.47423,108.56886,final
2025-04-21,2,1011726,TZ1601,436.0,72.048164,47.20864,280.1445,175.16888,529.48395,480.44977,147.57742,158.26512,110.10077,final
2025-05-01,2,1011726,TZ1601,436.0,50.511467,27.84136,236.50229,129.84274,528.9908,466.07376,169.02913,179.09921,113.35609,final
2025-05-11,2,1011726,TZ1601,436.0,29.022936,16.34396,151.58257,91.39396,530.3211,434.26437,159.40309,162.44023,121.86763,final
2025-05-21,2,1011726,TZ1601,436.0,9.146789,13.077217,88.68119,57.26254,534.5298,410.57187,78.25755,150.46156,129.82828,final
2025-06-01,2,1011726,TZ1601,436.0,2.456422,2.9268348,40.626144,32.34801,490.40137,355.14005,94.06556,122.164856,137.55798,final
2025-06-11,2,1011726,TZ1601,436.0,0.25917432,0.20810397,11.862385,16.212156,428.63992,302.04993,100.98059,79.49397,141.22781,final
2025-06-21,2,1011726,TZ1601,436.0,0.018348623,0.013761468,2.7339451,3.1487002,371.55966,235.58012,100.09149,94.910164,156.52153,final
2025-07-01,2,1011726,TZ1601,436.0,0.04816514,0.051376145,0.3256881,0.27324158,277.45413,162.46399,99.93643,100.994576,168.6656,final
2025-07-11,2,1011726,TZ1601,436.0,0.0045871558,0.009862385,0.07110092,0.075,163.51605,107.681114,99.8947,99.92317,149.55128,final
2025-07-21,2,1011726,TZ1601,436.0,0.041284405,0.11873089,0.0940367,0.17996942,91.50916,60.591206,98.487,98.34106,147.13736,final
2025-08-01,2,1011726,TZ1601,436.0,0.5665138,0.84831804,0.61238533,0.9769113,41.564213,33.598164,95.18145,93.90109,120.63842,final
2025-08-11,2,1011726,TZ1601,436.0,1.6444954,1.0811162,2.2522936,2.048165,14.18578,18.335321,109.26441,102.89619,82.217766,final
2025-08-21,2,1011726,TZ1601,436.0,1.1009175,1.9663608,3.3119264,3.895795,6.1399083,7.224465,87.57682,93.43658,91.12798,final
2025-09-01,2,1011726,TZ1601,436.0,4.392202,4.755734,7.1376147,7.803211,8.075687,9.053364,96.27367,94.80134,93.04311,final
2025-09-11,2,1011726,TZ1601,436.0,8.529817,5.559251,14.022936,12.281345,16.34633,14.4045105,128.13235,110.07787,110.00706,final
2025-09-21,2,1011726,TZ1601,436.0,6.1330276,8.141438,19.055046,18.456423,22.46101,22.532187,84.71697,102.55207,99.74148,final
2025-10-01,2,1011726,TZ1601,436.0,17.951836,16.804281,32.614677,30.504969,40.364677,39.28509,105.262985,105.94201,102.437805,final
2025-10-11,2,1011726,TZ1601,436.0,9.594037,23.63578,33.6789,48.581497,49.95413,62.911007,50.964344,72.18705,80.92079,final
2025-10-21,2,1011726,TZ1601,436.0,35.908257,29.394955,63.45413,69.835014,85.821106,92.18723,118.93679,91.473404,93.44963,final
2025-11-01,2,1011726,TZ1601,436.0,35.04587,46.956806,80.548164,99.98754,120.30046,138.29572,77.07532,81.48411,87.44187,final
2025-11-11,2,1011726,TZ1601,436.0,59.674313,45.88448,130.62845,122.23624,178.33028,183.09909,127.10028,106.595764,97.46474,final
2025-11-21,2,1011726,TZ1601,436.0,20.91743,53.76162,115.63762,146.6029,198.14679,234.89435,44.106052,79.57474,84.68177,final
2025-12-01,2,1011726,TZ1601,436.0,27.12844,57.241283,107.720184,156.88739,220.88303,287.37988,51.619183,69.62876,77.25669,final
2025-12-11,2,1011726,TZ1601,436.0,78.98853,53.341972,127.03441,164.34488,291.34174,335.16263,143.95901,77.96776,87.11767,final
2025-12-21,2,1011726,TZ1601,436.0,87.9656,58.994953,194.08258,169.57822,373.17432,386.01614,145.2702,114.03632,96.715775,final
2026-01-01,2,1011726,TZ1601,436.0,68.20872,45.27416,235.16284,160.22316,423.43118,410.9594,145.61899,145.35664,102.998314,final
2026-01-11,2,1011726,TZ1601,436.0,75.68807,48.997784,231.8624,155.75528,489.52524,437.2331,149.42848,147.34348,111.82457,final
2026-01-21,2,1011726,TZ1601,436.0,93.60321,48.68616,237.5,142.9581,547.2202,456.59802,183.66599,163.89775,119.63228,final
2026-02-01,2,1011726,TZ1601,436.0,44.41514,42.217354,213.70642,139.9013,556.5895,452.88907,104.65461,150.93474,122.6475,final
2026-02-11,2,1011726,TZ1601,436.0,49.412846,48.153362,187.43118,139.05688,546.328,455.27203,102.36952,133.57999,119.78308,final
2026-02-21,2,1011726,TZ1601,436.0,48.197247,36.769726,142.02524,127.14044,573.60785,438.94525,127.358376,111.26437,130.33315,final
2026-03-01,2,1011726,TZ1601,436.0,81.98165,58.35864,179.59174,143.28172,628.461,443.4062,137.2846,124.48718,141.26945,final
2026-03-11,2,1011726,TZ1601,436.0,72.4977,53.29824,202.6766,148.4266,621.97015,443.23877,132.93318,135.35893,139.87415,final
2026-03-21,2,1011726,TZ1601,436.0,72.745415,66.48357,227.22476,178.14044,606.75,448.23898,108.75984,126.80147,134.97295,final
2026-04-01,2,1011726,TZ1601,436.0,47.850918,73.16751,193.09404,192.94931,586.39215,476.13235,67.61239,100.07311,122.91673,prelim
2026-04-11,2,1011726,TZ1601,436.0,48.87156,54.792736,169.4679,194.4438,559.5757,481.92728,90.09717,87.47722,115.94662,prelim
2026-04-21,2,1011726,TZ1601,436.0,93.2156,47.20864,189.93808,175.16888,559.1881,480.44977,188.12134,108.19742,116.219666,prelim
2026-05-01,2,1011726,TZ1601,436.0,35.52523,27.84136,177.6124,129.84274,550.29816,466.07376,123.39692,135.4262,117.879234,forecast
2022-01-01,1,901100,TZ03,429.0,4.125874,19.964802,102.65035,93.159676,249.13054,274.73062,36.554962,109.66861,90.84831,final
2022-01-11,1,901100,TZ03,429.0,23.97436,23.737452,87.76923,80.04794,265.32632,285.8986,100.824394,109.07875,92.928024,final
2022-01-21,1,901100,TZ03,429.0,29.960373,22.24359,58.060608,65.94585,284.7762,288.31088,128.32513,88.88555,98.79491,final
2022-02-01,1,901100,TZ03,429.0,13.913753,14.102875,67.84848,60.083916,280.50818,267.83325,99.00999,111.930084,104.64567,final
2022-02-11,1,901100,TZ03,429.0,31.39627,20.101631,75.2704,56.448097,291.62473,249.08151,144.99564,130.63123,116.74392,final
2022-02-21,1,901100,TZ03,429.0,14.470862,13.532789,59.780888,47.737297,261.97437,221.0756,105.0617,122.836945,118.09075,final
2022-03-01,1,901100,TZ03,429.0,9.538462,36.407616,55.405594,70.04204,225.90443,223.28561,35.1106,80.495674,101.14716,final
2022-03-11,1,901100,TZ03,429.0,10.655012,38.7143,34.664337,88.6547,197.70396,225.15074,35.81211,42.351677,88.07443,final
2022-03-21,1,901100,TZ03,429.0,38.317017,49.957188,58.51049,125.0791,176.35197,238.76224,78.819565,48.824516,74.39707,final
2022-04-01,1,901100,TZ03,429.0,30.030304,82.18827,79.002335,170.85976,202.25641,300.9857,40.177773,47.766663,67.734024,final
2022-04-11,1,901100,TZ03,429.0,86.44522,67.075836,154.79254,199.2213,264.7273,344.3241,126.87361,78.2448,77.21406,final
2022-04-21,1,901100,TZ03,429.0,91.73427,57.65097,208.2098,206.91507,326.50116,379.73148,154.40186,100.61096,86.1643,final
2022-05-01,1,901100,TZ03,429.0,23.573427,37.441803,201.75291,162.16861,336.16083,403.0704,67.32378,123.67927,83.603424,final
2022-05-11,1,901100,TZ03,429.0,17.449883,30.155788,132.75757,125.248566,322.21448,413.12454,63.858284,105.76513,78.25766,final
2022-05-21,1,901100,TZ03,429.0,30.356644,32.20342,71.37995,99.80101,338.10022,431.7952,95.036,72.88093,78.54945,final
2022-06-01,1,901100,TZ03,429.0,8.990676,9.017483,56.797203,71.37669,337.55243,404.40506,99.80876,80.91108,83.670784,final
2022-06-11,1,901100,TZ03,429.0,6.3286715,6.3066044,45.67599,47.527504,333.22614,371.99738,100.19517,96.47515,89.71578,final
2022-06-21,1,901100,TZ03,429.0,7.060606,6.7874904,22.379953,22.111578,301.96967,328.82767,102.316986,100.98989,91.95453,final
2022-07-01,1,901100,TZ03,429.0,6.174825,5.649806,19.564102,18.7439,278.11423,252.2892,104.929855,103.45436,110.03736,final
2022-07-11,1,901100,TZ03,429.0,7.027972,6.0179486,20.263405,18.455244,198.69696,191.23131,109.167076,107.70898,103.80452,final
2022-07-21,1,901100,TZ03,429.0,6.951049,6.643978,20.153847,18.311733,113.91376,140.22432,102.63716,107.902084,81.88281,final
2022-08-01,1,901100,TZ03,429.0,5.927739,6.868454,19.906761,19.53038,96.26807,109.65097,92.07382,101.53434,88.32726,final
2022-08-11,1,901100,TZ03,429.0,5.3846154,6.307925,18.263403,19.820358,84.2028,85.80311,91.83484,93.727104,98.2376,final
2022-08-21,1,901100,TZ03,429.0,5.8671327,6.9573426,17.179487,20.133722,59.71329,60.55703,90.88251,88.245926,98.71296,final
2022-09-01,1,901100,TZ03,429.0,3.7226107,4.2110333,14.974359,17.476301,54.445225,55.750584,94.69742,88.86853,97.85128,final
2022-09-11,1,901100,TZ03,429.0,3.3589745,4.071251,12.948718,15.239627,51.47553,53.51523,92.14798,88.68107,96.514244,final
2022-09-21,1,901100,TZ03,429.0,3.9487178,4.3939395,11.030303,12.676224,48.363636,51.121677,95.260544,90.68851,95.0856,final
2022-10-01,1,901100,TZ03,429.0,8.114219,11.86317,15.421911,20.32836,50.303032,57.335045,77.7684,80.62864,88.719,final
2022-10-11,1,901100,TZ03,429.0,7.5454545,13.088267,19.60839,29.345377,50.820515,64.405365,69.35685,71.649796,80.4268,final
2022-10-21,1,901100,TZ03,429.0,8.340326,20.449806,24.0,45.40124,52.209793,78.21119,52.418182,57.538265,68.752525,final
2022-11-01,1,901100,TZ03,429.0,30.375292,33.907303,46.26107,67.44537,76.65734,105.25004,90.92198,70.75824,74.06559,final
2022-11-11,1,901100,TZ03,429.0,45.710957,39.3007,84.426575,93.65781,116.98369,138.24281,114.46987,90.64318,85.15868,final
2022-11-21,1,901100,TZ03,429.0,34.76457,41.936985,110.850815,115.14499,145.88112,173.22246,84.71905,96.425835,84.65887,final
2022-12-01,1,901100,TZ03,429.0,20.55711,35.96247,101.03264,117.20016,162.71562,204.97389,62.391525,86.76964,79.87451,final
2022-12-11,1,901100,TZ03,429.0,15.491841,39.536907,70.81352,117.43636,174.84848,240.43954,46.01092,61.920757,73.27608,final
2022-12-21,1,901100,TZ03,429.0,57.801865,33.928825,93.850815,109.42821,228.70163,269.97443,161.32483,86.38675,84.99032,final
2023-01-01,1,901100,TZ03,429.0,15.132867,19.964802,88.426575,93.159676,235.72029,274.73062,80.645004,95.17816,86.05432,final
2023-01-11,1,901100,TZ03,429.0,8.748252,23.737452,81.68298,80.04794,236.92308,285.8986,47.84089,101.922485,83.16406,final
2023-01-21,1,901100,TZ03,429.0,11.247087,22.24359,35.128204,65.94585,239.82983,288.31088,59.63636,56.561737,83.47111,final
2023-02-01,1,901100,TZ03,429.0,6.216783,14.102875,26.212122,60.083916,215.67134,267.83325,58.717773,47.956738,80.88139,final
2023-02-11,1,901100,TZ03,429.0,3.8857808,20.101631,21.34965,56.448097,173.84616,249.08151,35.39921,42.88115,70.38928,final
2023-02-21,1,901100,TZ03,429.0,3.2307692,13.532789,13.333333,47.737297,142.31236,221.0756,44.411926,34.763504,65.16066,final
2023-03-01,1,901100,TZ03,429.0,5.8974357,36.407616,13.013986,70.04204,127.65268,223.28561,26.317469,24.005192,58.10821,final
2023-03-11,1,901100,TZ03,429.0,13.587413,38.7143,22.715618,88.6547,125.748245,225.15074,42.520218,29.593409,56.80983,final
2023-03-21,1,901100,TZ03,429.0,40.645687,49.957188,60.130535,125.0791,108.59207,238.76224,83.05681,50.069946,46.599537,final
2023-04-01,1,901100,TZ03,429.0,68.76457,82.18827,122.99767,170.85976,162.22379,300.9857,84.60378,72.78395,54.650856,final
2023-04-11,1,901100,TZ03,429.0,67.09091,67.075836,176.50117,199.2213,220.56644,344.3241,100.02092,88.87475,64.57225,final
2023-04-21,1,901100,TZ03,429.0,152.26108,57.65097,288.11658,206.91507,361.58044,379.73148,251.0114,138.31795,95.28216,final
2023-05-01,1,901100,TZ03,429.0,23.804195,37.441803,243.15619,162.16861,379.16785,403.0704,67.86751,148.44664,94.14254,final
2023-05-11,1,901100,TZ03,429.0,21.990677,30.155788,198.05595,125.248566,397.27277,413.12454,76.77449,155.8988,96.20884,final
2023-05-21,1,901100,TZ03,429.0,42.198135,32.20342,87.99301,99.80101,436.2401,431.7952,126.86505,88.73293,101.01762,final
2023-06-01,1,901100,TZ03,429.0,25.615385,9.017483,89.8042,71.37669,455.95804,404.40506,218.40858,124.12714,112.59217,final
2023-06-11,1,901100,TZ03,429.0,14.946387,6.3066044,82.75991,47.527504,457.31702,371.99738,176.4136,167.0742,122.63136,final
2023-06-21,1,901100,TZ03,429.0,15.752913,6.7874904,56.314686,22.111578,432.42422,328.82767,176.05879,226.15683,131.03294,final
2023-07-01,1,901100,TZ03,429.0,5.7459207,5.649806,36.44522,18.7439,369.40555,252.2892,100.9025,174.55103,145.51935,final
2023-07-11,1,901100,TZ03,429.0,6.2797203,6.0179486,27.778555,18.455244,308.5944,191.23131,102.37586,139.74937,159.80853,final
2023-07-21,1,901100,TZ03,429.0,6.95338,6.643978,18.979021,18.311733,163.28673,140.22432,102.65719,102.86246,115.88054,final
2023-08-01,1,901100,TZ03,429.0,7.5244756,6.868454,20.757576,19.53038,147.007,109.65097,105.527435,105.00276,132.5824,final
2023-08-11,1,901100,TZ03,429.0,5.703963,6.307925,20.181818,19.820358,130.72028,85.80311,94.65894,101.45631,149.46655,final
2023-08-21,1,901100,TZ03,429.0,7.2634034,6.9573426,20.491842,20.133722,95.78555,60.55703,102.5596,101.42486,153.73721,final
2023-09-01,1,901100,TZ03,429.0,4.039627,4.2110333,17.006992,17.476301,74.20979,55.750584,98.13912,97.91199,130.38524,final
2023-09-11,1,901100,TZ03,429.0,3.9836829,4.071251,15.286713,15.239627,63.24709,53.51523,99.03466,100.232635,116.63133,final
2023-09-21,1,901100,TZ03,429.0,4.916084,4.3939395,12.939394,12.676224,52.41026,51.121677,105.55831,101.48884,102.29605,final
2023-10-01,1,901100,TZ03,429.0,25.962704,11.86317,34.862473,20.32836,72.627045,57.335045,183.6114,157.38277,124.53195,final
2023-10-11,1,901100,TZ03,429.0,14.902098,13.088267,45.780884,29.345377,81.24942,64.405365,110.02766,147.85362,124.26909,final
2023-10-21,1,901100,TZ03,429.0,17.519814,20.449806,58.384613,45.40124,91.81585,78.21119,88.487175,125.76002,116.349556,final
2023-11-01,1,901100,TZ03,429.0,122.52215,33.907303,154.94406,67.44537,206.81352,105.25004,327.7589,220.77884,192.12105,final
2023-11-11,1,901100,TZ03,429.0,90.13986,39.3007,230.18182,93.65781,291.24942,138.24281,214.75928,238.38136,206.81624,final
2023-11-21,1,901100,TZ03,429.0,91.39161,41.936985,304.05362,115.14499,375.37762,173.22246,205.36388,257.2339,213.42857,final
2023-12-01,1,901100,TZ03,429.0,67.79021,35.96247,249.32167,117.20016,439.12823,204.97389,177.69974,208.11894,211.51593,final
2023-12-11,1,901100,TZ03,429.0,34.22844,39.536907,193.41026,117.43636,469.373,240.43954,88.08075,162.05174,193.27487,final
2023-12-21,1,901100,TZ03,429.0,20.102564,33.928825,122.12121,109.42821,484.55948,269.97443,64.48323,111.092545,178.03818,final
2024-01-01,1,901100,TZ03,429.0,53.475525,19.964802,107.806526,93.159676,512.07227,274.73062,234.23187,114.92145,184.8465,final
2024-01-11,1,901100,TZ03,429.0,39.53613,23.737452,113.11421,80.04794,536.7063,285.8986,154.97592,138.87956,186.21826,final
2024-01-21,1,901100,TZ03,429.0,18.58275,22.24359,111.594406,65.94585,537.7692,288.31088,86.56257,164.34282,185.04913,final
2024-02-01,1,901100,TZ03,429.0,18.398602,14.102875,76.51749,60.083916,433.6457,267.83325,122.48733,125.24982,160.77428,final
2024-02-11,1,901100,TZ03,429.0,19.524475,20.101631,56.50583,56.448097,363.0303,249.08151,97.70072,100.09395,144.84734,final
2024-02-21,1,901100,TZ03,429.0,53.664337,13.532789,91.58742,47.737297,325.30304,221.0756,316.5435,183.14822,146.1029,final
2024-03-01,1,901100,TZ03,429.0,50.130535,36.407616,123.31935,70.04204,307.64334,223.28561,133.14105,170.99661,136.95271,final
2024-03-11,1,901100,TZ03,429.0,33.303032,38.7143,137.0979,88.6547,306.71796,225.15074,87.62129,151.72533,135.44078,final
2024-03-21,1,901100,TZ03,429.0,75.67832,49.957188,159.11188,125.0791,362.2937,238.76224,146.80212,126.16314,150.67703,final
2024-04-01,1,901100,TZ03,429.0,86.63636,82.18827,195.6177,170.85976,395.45453,300.9857,105.10171,114.07823,130.87361,final
2024-04-11,1,901100,TZ03,429.0,81.638695,67.075836,243.95337,199.2213,437.5571,344.3241,120.20491,121.90373,126.689545,final
2024-04-21,1,901100,TZ03,429.0,84.40327,57.65097,252.67831,206.91507,503.37762,379.73148,142.70053,121.595085,132.1383,final
2024-05-01,1,901100,TZ03,429.0,49.750584,37.441803,215.79254,162.16861,534.7296,403.0704,129.00154,132.07776,132.26385,final
2024-05-11,1,901100,TZ03,429.0,18.55944,30.155788,152.71329,125.248566,533.7646,413.12454,67.014404,121.086395,128.85266,final
2024-05-21,1,901100,TZ03,429.0,27.69697,32.20342,96.006996,99.80101,507.79718,431.7952,87.887,96.37979,117.39991,final
2024-06-01,1,901100,TZ03,429.0,8.508159,9.017483,54.76457,71.37669,466.1748,404.40506,96.36651,78.24975,115.087685,final
2024-06-11,1,901100,TZ03,429.0,9.892774,6.3066044,46.0979,47.527504,442.76453,371.99738,131.71748,97.278366,118.771255,final
2024-06-21,1,901100,TZ03,429.0,9.440559,6.7874904,27.841492,22.111578,376.52676,328.82767,122.50749,121.13457,114.28854,final
2024-07-01,1,901100,TZ03,429.0,5.6759906,5.649806,25.009323,18.7439,295.5664,252.2892,100.24587,126.3875,116.82046,final
2024-07-11,1,901100,TZ03,429.0,5.6153846,6.0179486,20.731936,18.455244,219.54315,191.23131,96.3463,109.706535,114.427795,final
2024-07-21,1,901100,TZ03,429.0,6.300699,6.643978,17.592075,18.311733,141.44057,140.22432,97.05188,96.912895,100.837494,final
2024-08-01,1,901100,TZ03,429.0,6.240093,6.868454,18.156178,19.53038,97.93007,109.65097,94.70562,94.39796,89.776886,final
2024-08-11,1,901100,TZ03,429.0,5.941725,6.307925,18.482517,19.820358,85.31235,85.80311,96.76156,94.6099,99.45953,final
2024-08-21,1,901100,TZ03,429.0,6.990676,6.9573426,19.172493,20.133722,64.60606,60.55703,100.27877,96.17554,106.17634,final
2024-09-01,1,901100,TZ03,429.0,4.041958,4.2110333,16.974358,17.476301,60.13986,55.750584,98.16443,97.766785,107.22508,final
2024-09-11,1,901100,TZ03,429.0,3.088578,4.071251,14.121212,15.239627,53.335667,53.51523,89.167175,94.47413,99.69314,final
2024-09-21,1,901100,TZ03,429.0,3.2097902,4.3939395,10.340326,12.676224,47.104893,51.121677,87.39454,86.78509,92.84272,final
2024-10-01,1,901100,TZ03,429.0,6.265734,11.86317,12.564102,20.32836,47.694637,57.335045,66.80673,69.3456,84.53453,final
2024-10-11,1,901100,TZ03,429.0,4.3076925,13.088267,13.783217,29.345377,46.386948,64.405365,51.457066,54.689224,74.03887,final
2024-10-21,1,901100,TZ03,429.0,6.668998,20.449806,17.242424,45.40124,46.755245,78.21119,45.85103,44.130707,62.19746,final
2024-11-01,1,901100,TZ03,429.0,29.648018,33.907303,40.62471,67.44537,70.16316,105.25004,89.052734,62.97809,68.17518,final
2024-11-11,1,901100,TZ03,429.0,47.037296,39.3007,83.35431,93.65781,111.25874,138.24281,117.46381,89.55633,81.162,final
2024-11-21,1,901100,TZ03,429.0,102.63403,41.936985,179.31935,115.14499,206.9021,173.22246,229.31604,153.4141,118.89754,final
2024-12-01,1,901100,TZ03,429.0,67.524475,35.96247,217.1958,117.20016,270.3846,204.97389,177.05103,181.82939,131.15182,final
2024-12-11,1,901100,TZ03,429.0,59.993008,39.536907,230.15152,117.43636,327.28903,240.43954,145.93068,192.0602,135.38528,final
2024-12-21,1,901100,TZ03,429.0,32.25641,33.928825,159.7739,109.42821,356.33566,269.97443,95.70391,143.99762,131.40701,final
2025-01-01,1,901100,TZ03,429.0,12.815851,19.964802,105.06527,93.159676,362.88577,274.73062,71.36388,112.12881,131.5143,final
2025-01-11,1,901100,TZ03,429.0,13.589744,23.737452,58.662003,80.04794,372.16785,285.8986,64.68822,74.854256,129.65613,final
2025-01-21,1,901100,TZ03,429.0,92.32168,22.24359,118.72727,65.94585,457.82053,288.31088,357.2278,174.39677,157.79181,final
2025-02-01,1,901100,TZ03,429.0,3.867133,14.102875,109.77856,60.083916,432.03964,267.83325,46.417793,176.35472,160.18562,final
2025-02-11,1,901100,TZ03,429.0,4.7762237,20.101631,100.965034,56.448097,389.77856,249.08151,38.946568,172.44641,155.37477,final
2025-02-21,1,901100,TZ03,429.0,2.5337996,13.532789,11.177156,47.737297,289.6783,221.0756,40.65119,30.674982,130.34502,final
2025-03-01,1,901100,TZ03,429.0,19.405594,36.407616,26.715618,70.04204,241.55943,223.28561,58.93987,42.2638,108.00481,final
2025-03-11,1,901100,TZ03,429.0,80.44988,38.7143,102.389275,88.6547,262.0163,225.15074,195.47353,114.665115,116.018005,final
2025-03-21,1,901100,TZ03,429.0,60.475525,49.957188,160.331,125.0791,290.23544,238.76224,119.139145,127.10035,121.11615,final
2025-04-01,1,901100,TZ03,429.0,98.822845,82.18827,239.74826,170.85976,376.24243,300.9857,119.07891,139.17241,124.59486,final
2025-04-11,1,901100,TZ03,429.0,59.43823,67.075836,218.7366,199.2213,422.0909,344.3241,89.40338,109.55596,122.262085,final
2025-04-21,1,901100,TZ03,429.0,106.65268,57.65097,264.91376,206.91507,436.4219,379.73148,178.2138,127.368835,114.73507,final
2025-05-01,1,901100,TZ03,429.0,40.529137,37.441803,206.62006,162.16861,473.08392,403.0704,107.27427,126.59079,117.15722,final
2025-05-11,1,901100,TZ03,429.0,33.337994,30.155788,180.51982,125.248566,501.6457,413.12454,109.05173,142.43521,121.171,final
2025-05-21,1,901100,TZ03,429.0,19.249416,32.20342,93.11655,99.80101,518.36127,431.7952,65.18061,93.62176,119.81846,final
2025-06-01,1,901100,TZ03,429.0,10.624708,9.017483,63.21212,71.37669,509.5804,404.40506,111.46586,89.31012,125.68982,final
2025-06-11,1,901100,TZ03,429.0,9.44289,6.3066044,39.317017,47.527504,438.57343,371.99738,127.738525,84.36916,117.65955,final
2025-06-21,1,901100,TZ03,429.0,9.463869,6.7874904,29.531467,22.111578,387.56177,328.82767,122.705246,127.36797,117.59413,final
2025-07-01,1,901100,TZ03,429.0,6.065268,5.649806,24.972027,18.7439,294.8042,252.2892,103.90112,126.23043,116.524216,final
2025-07-11,1,901100,TZ03,429.0,6.5757575,6.0179486,22.104895,18.455244,241.94173,191.23131,105.06274,115.56007,125.84216,final
2025-07-21,1,901100,TZ03,429.0,7.009324,6.643978,19.650349,18.311733,142.29836,140.22432,103.137634,105.74224,101.42816,final
2025-08-01,1,901100,TZ03,429.0,8.37296,6.868454,21.958042,19.53038,110.1422,109.65097,112.67651,109.89655,100.42845,final
2025-08-11,1,901100,TZ03,429.0,7.5944057,6.307925,22.97669,19.820358,84.398605,85.80311,111.37681,112.71671,98.45324,final
2025-08-21,1,901100,TZ03,429.0,8.55711,6.9573426,24.524475,20.133722,73.70628,60.55703,113.37895,117.469574,120.05774,final
2025-09-01,1,901100,TZ03,429.0,4.146853,4.2110333,20.298368,17.476301,67.22844,55.750584,99.30322,112.55574,118.89341,final
2025-09-11,1,901100,TZ03,429.0,3.869464,4.071251,16.573425,15.239627,61.655014,53.51523,97.77553,106.590034,113.910545,final
2025-09-21,1,901100,TZ03,429.0,3.3170164,4.3939395,11.333334,12.676224,55.50816,51.121677,88.53598,92.40285,107.81602,final
2025-10-01,1,901100,TZ03,429.0,10.242424,11.86317,17.428905,20.32836,59.685318,57.335045,90.38884,88.55254,103.770386,final
2025-10-11,1,901100,TZ03,429.0,5.5221443,13.088267,19.081585,29.345377,58.631702,64.405365,58.1711,70.11595,91.681244,final
2025-10-21,1,901100,TZ03,429.0,23.424242,20.449806,39.188812,45.40124,75.046616,78.21119,111.687454,87.67406,96.19694,final
2025-11-01,1,901100,TZ03,429.0,14.044289,33.907303,42.990677,67.44537,80.71795,105.25004,48.94785,66.24395,77.74868,final
2025-11-11,1,901100,TZ03,429.0,14.04662,39.3007,51.51515,93.65781,87.170166,138.24281,42.993946,57.284008,64.3454,final
2025-11-21,1,901100,TZ03,429.0,8.407926,41.936985,36.498833,115.14499,87.02099,173.22246,28.5658,34.540627,51.632656,final
2025-12-01,1,901100,TZ03,429.0,8.328671,35.96247,30.783218,117.20016,91.202805,204.97389,32.53874,29.282465,45.816555,final
2025-12-11,1,901100,TZ03,429.0,21.83683,39.536907,38.573425,117.43636,109.17017,240.43954,60.257507,35.58863,46.516617,final
2025-12-21,1,901100,TZ03,429.0,68.552444,33.928825,98.71794,109.42821,174.40561,269.97443,188.94083,90.64019,65.24447,final
2026-01-01,1,901100,TZ03,429.0,7.2680655,19.964802,97.65734,93.159676,171.43124,274.73062,49.14145,104.581985,63.071835,final
2026-01-11,1,901100,TZ03,429.0,7.648019,23.737452,83.46853,80.04794,173.55711,285.8986,44.01232,104.02196,61.38122,final
2026-01-21,1,901100,TZ03,429.0,7.7459207,22.24359,22.662004,65.94585,157.8788,288.31088,46.785023,38.99031,55.531113,final
2026-02-01,1,901100,TZ03,429.0,15.484848,14.102875,30.878788,60.083916,159.31935,267.83325,107.23437,55.126965,60.227024,final
2026-02-11,1,901100,TZ03,429.0,41.666668,20.101631,64.89744,56.448097,186.93939,249.08151,185.91089,113.750374,75.54245,final
2026-02-21,1,901100,TZ03,429.0,146.3007,13.532789,203.45222,47.737297,324.83215,221.0756,816.3947,395.26526,145.89462,final
2026-03-01,1,901100,TZ03,429.0,124.30769,36.407616,312.2751,70.04204,440.81122,223.28561,312.28,422.79648,195.2866,final
2026-03-11,1,901100,TZ03,429.0,76.540794,38.7143,347.1492,88.6547,495.51517,225.15074,186.53117,376.00803,217.47276,final
2026-03-21,1,901100,TZ03,429.0,59.878788,49.957188,260.72726,125.0791,486.84152,238.76224,118.053314,204.28128,201.771,final
2026-04-01,1,901100,TZ03,429.0,28.226107,82.18827,164.64569,170.85976,507.79956,300.9857,38.108456,96.46646,167.58939,prelim
2026-04-11,1,901100,TZ03,429.0,72.35897,67.075836,160.46387,199.2213,572.5105,344.3241,107.32996,81.02184,165.32225,prelim
